Country,Country_Code,Year,Agricultural_land_pct,Agriculture_value_added_pct_GDP,Forest_area_pct,GDP_per_capita,Population,Rural_population_pct
Libya,LBY,2021,8.72387101174171,1.9292341608539,0.123327687918433,4935.82787349801,7135175.0,12.1634981728165
Libya,LBY,2022,8.72387101174171,1.68643769937353,0.123327687918433,5986.63694851258,7223805.0,12.1513911406214
Libya,LBY,2023,8.72387101174171,1.7692779613025,0.123327687918433,6026.51518708812,7305659.0,12.1352802080152
Libya,LBY,2024,8.72387101174171,2.39197609901835,0.123327687918433,6569.16408678648,7381023.0,12.1145933892251
Morocco,MAR,2000,68.6802599148555,10.7286317929553,12.3382030024647,1499.107421875,28423435.0,46.41275288875
Morocco,MAR,2001,68.0483979386063,11.8761776238587,12.3758525655389,1506.24523925781,28814643.0,46.1027386502781
Morocco,MAR,2002,67.8534617969975,11.8432781663725,12.413502128613,1596.02062988281,29198142.0,45.777254169823
Morocco,MAR,2003,69.1821644633655,12.4918601820552,12.4511516916872,1941.87255859375,29571415.0,45.4217188859229
Morocco,MAR,2004,67.3112256329823,11.869333718001,12.4888012547614,2183.55541992188,29953018.0,45.0212430339131
Morocco,MAR,2005,67.1947120770782,10.6988804483578,12.5264508178355,2242.98828125,30358144.0,44.5602201323601
Morocco,MAR,2006,67.0983643289267,12.304168098197,12.5641003809097,2438.12646484375,30771178.0,44.0372410370176
Morocco,MAR,2007,67.1297333632086,9.8752466486995,12.6017499439839,2755.5859375,31186468.0,43.4696158700936
Morocco,MAR,2008,67.1767869146314,10.864961794312,12.639399507058,3183.20043945313,31606767.0,42.8745830727384
Morocco,MAR,2009,67.2251848532377,11.9650475529562,12.6770490701322,3119.58862304688,32030778.0,42.2693810861023
Morocco,MAR,2010,67.1931436253641,11.9620812709231,12.7146986332064,3067.9853515625,32467016.0,41.6712483513354
Morocco,MAR,2011,67.4519381581896,12.0819026098454,12.7192336993054,3301.98876953125,32912588.0,41.097423309588
Morocco,MAR,2012,68.1223392336993,11.3297511522793,12.7237687654044,3164.17724609375,33355241.0,40.5651444020105
Morocco,MAR,2013,68.5301366793637,12.3583661932506,12.7283038315035,3379.7431640625,33787571.0,40.0916500697531
Morocco,MAR,2014,67.404212413175,10.3531465249527,12.7328388976025,3435.40698242188,34204780.0,39.6969513828346
Morocco,MAR,2015,67.3246695048174,11.7961931846113,12.7373739637015,3146.24780273438,34607588.0,39.3582875262846
Morocco,MAR,2016,69.1799238180596,10.3219651103177,12.7712077078199,3140.85546875,35023457.0,39.0342343462821
Morocco,MAR,2017,69.5643024871163,11.1602887992375,12.7976473224289,3296.52661132813,35446392.0,38.7238942968158
Morocco,MAR,2018,68.3975066099036,11.3055402401365,12.8200537754873,3501.69799804688,35839760.0,38.4304177246686
Morocco,MAR,2019,66.34978041676,10.8424017370039,12.8435805511987,3508.09765625,36210898.0,38.1569549766235
Morocco,MAR,2020,67.0205229666144,10.6636401420592,12.8668832623796,3268.0302734375,36584208.0,37.9066563994634
Morocco,MAR,2021,67.0350365225185,11.9779439009277,12.8903354246023,3785.93627929688,36954442.0,37.6826723399711
Morocco,MAR,2022,65.8091218911046,9.79618893785634,12.9136878781089,3463.1376953125,37329064.0,37.4881531449297
Morocco,MAR,2023,66.7449381581896,11.1311743840061,12.9371068787811,3813.72607421875,37712505.0,37.326249161122
Morocco,MAR,2024,66.7449381581896,10.5673287621047,12.9371068787811,4153.1943359375,38081173.0,37.2001875981803
Portugal,PRT,2000,43.2391256830601,3.10974828415915,35.8579234972678,11526.3720667968,10289898.0,45.5948364610858
Portugal,PRT,2001,42.1182513661202,2.96074957358316,35.8262295081967,11734.7649743954,10362722.0,44.9320166990788
Portugal,PRT,2002,42.3794535519126,2.72289086156617,35.7945355191257,12936.6928204482,10419631.0,44.210700130321
Portugal,PRT,2003,41.6795628415301,2.65118079570935,35.7628415300546,15797.7821340276,10458821.0,43.4134490479287
Portugal,PRT,2004,42.2908196721311,2.60214117997755,35.7311475409836,18064.1580932987,10483861.0,42.5828142352336
Portugal,PRT,2005,41.8048540505084,2.30349335448735,35.71116212966,18780.12751241,10503330.0,41.7549236610415
Portugal,PRT,2006,41.0807915163442,2.25313751520814,35.679457745709,19839.4540499032,10522288.0,40.9659052941581
Portugal,PRT,2007,40.0231769979228,1.99815593954667,35.647753361758,22811.0564844365,10542964.0,40.2518871033891
Portugal,PRT,2008,40.7331365475019,1.96377185231981,35.6160489778069,24949.0413566739,10558177.0,39.6489970575405
Portugal,PRT,2009,40.3491647559777,1.95062621184125,35.5377224587837,23151.2154130712,10568247.0,39.1933631254178
Portugal,PRT,2010,39.8970411616989,1.94034870976094,35.5060596134949,22551.935098809,10573100.0,38.9211132758269
Portugal,PRT,2011,39.8445245114095,1.8384390598893,35.6370782836554,23246.5425416481,10557560.0,38.8589301604498
Portugal,PRT,2012,40.0088437602358,1.92004687349348,35.7680969538159,20593.4274224109,10514844.0,38.8590206085334
Portugal,PRT,2013,40.4027282294018,2.04188706497902,35.893158903643,21676.4859642714,10457295.0,38.8594684784358
Portugal,PRT,2014,39.996244771062,1.97659101484386,36.0239985328408,22120.6850127107,10401062.0,38.8605462638884
Portugal,PRT,2015,39.7222440549486,1.97541250129625,36.154994891142,19215.7813014347,10358076.0,38.862530788462
Portugal,PRT,2016,39.5066458819112,1.92235840837832,36.154994891142,19980.2808866516,10325452.0,38.8656988757277
Portugal,PRT,2017,40.1000899508327,1.96367345206825,36.154994891142,21442.3842768879,10300300.0,38.8703273492564
Portugal,PRT,2018,40.791900276839,1.91817470918666,36.154994891142,23541.1401075289,10283822.0,38.8766930326192
Portugal,PRT,2019,43.1253165745326,1.99991845769704,36.154994891142,23343.3628970034,10286263.0,38.885072749387
Portugal,PRT,2020,43.1660902826901,2.14089692520428,36.154994891142,22299.4044062173,10297081.0,38.8957433231309
Portugal,PRT,2021,43.2538567511157,2.16204629838151,36.154994891142,24711.4510062111,10361831.0,38.9048750703403
Portugal,PRT,2022,42.7894964936641,1.90543676193935,36.154994891142,24620.5197587181,10434332.0,38.8740744227218
Portugal,PRT,2023,43.33752194189,2.13721069426312,36.154994891142,27634.6183139773,10578174.0,38.7951347366336
Portugal,PRT,2024,43.33752194189,2.01918518592571,36.154994891142,29328.3067415343,10694681.0,38.6718092658668
Spain,ESP,2000,59.6513026052104,3.7443114170073,34.256372745491,14743.2671031455,40567864.0,23.8349447650398
Spain,ESP,2001,59.2152772205729,3.67425723081839,34.5805002808313,15368.2337984435,40850412.0,23.6843110489615
Spain,ESP,2002,58.9511862776531,3.48212189760772,34.8353077909586,17111.0685058941,41431558.0,23.5065782750462
