Country,Year,Month,Temperature_K,Dewpoint_Temperature_K,Wind_Speed_10m_m_s,Total_Precipitation_m,Surface_Net_Solar_Radiation_J_m2,Soil_Moisture_Layer1,Soil_Moisture_Layer2,Soil_Moisture_Layer3,Soil_Temperature_Layer2_K,Soil_Temperature_Layer3_K
Egypt,1991,10,295.98862,287.9343,3.244692,3.8046102e-05,1.1819178e+07,0.039542615,0.14963248,0.15988463,298.0825,298.77307
Egypt,1991,11,290.5537,284.36765,3.4039621,0.0003797458,8.621014e+06,0.05439271,0.14907528,0.15781344,292.62622,294.76828
Egypt,1991,12,284.98856,278.65625,4.9810095,0.000530949,7.271867e+06,0.07589378,0.15253659,0.15721782,286.7989,289.71494
Egypt,1992,1,284.84232,279.36285,3.8709357,0.0005663083,7.5404235e+06,0.08016719,0.15402818,0.15662304,285.57727,287.20743
Egypt,1992,2,284.27765,277.42825,5.13801,0.00072846044,9.903461e+06,0.09492281,0.15566769,0.15594596,285.07687,286.42133
Egypt,1992,3,287.80035,278.94205,4.1266117,7.573458e-05,1.3069881e+07,0.053877596,0.1520963,0.15675619,288.21307,287.73663
Egypt,1992,4,291.26352,280.66043,3.9462347,6.603278e-05,1.6048795e+07,0.046607636,0.14854485,0.159472,292.55673,291.46716
Egypt,1992,5,294.61386,283.75385,4.2480245,3.0746825e-05,1.7613e+07,0.044654846,0.1451582,0.16205406,296.09012,294.21317
Egypt,1992,6,298.92307,287.47653,3.9714253,2.2007869e-06,1.8927804e+07,0.04196727,0.1429916,0.16301963,300.5352,298.24124
Egypt,1992,7,299.26532,290.16336,3.9641554,3.521259e-06,1.8441396e+07,0.04142268,0.14410822,0.16204955,301.68063,300.18082
Egypt,1992,8,299.7781,291.69916,3.5020266,8.702278e-06,1.7102376e+07,0.04099805,0.15061475,0.162565,302.36438,301.18625
Egypt,1992,9,297.26852,289.1825,3.744557,1.0417058e-05,1.4582785e+07,0.039009348,0.15080145,0.16198573,300.1372,300.40707
Egypt,1992,10,295.72415,287.65762,3.1101084,1.27095445e-05,1.2100714e+07,0.04227789,0.15053841,0.16158138,297.37277,298.02557
Egypt,1992,11,291.44827,284.13953,3.8489995,5.9622984e-05,8.906151e+06,0.04130364,0.14844526,0.16214646,293.28903,295.12054
Egypt,1992,12,285.72296,279.43695,3.8563085,0.00043611342,7.461839e+06,0.07406674,0.14922076,0.16168031,287.34332,290.10583
Egypt,1993,1,284.74127,279.07962,3.5660949,0.00032145245,8.1389315e+06,0.07626987,0.15194735,0.16010389,285.3282,286.97632
Egypt,1993,2,285.02728,276.4411,4.223253,0.00032473527,1.0429332e+07,0.06590274,0.15066999,0.15798004,285.54266,286.49915
Egypt,1993,3,287.47244,278.48883,4.258651,6.5267086e-05,1.3892918e+07,0.04737638,0.14816889,0.1572766,288.47034,288.3398
Egypt,1993,4,292.76022,280.57214,3.7869856,3.38371e-05,1.6863712e+07,0.043447122,0.14755692,0.15878505,293.4765,291.87823
Egypt,1993,5,294.95886,284.3815,3.9600968,0.000120392215,1.7329666e+07,0.044667203,0.14717184,0.15896375,296.68118,294.95453
Egypt,1993,6,298.77615,287.67535,3.9311604,1.6505902e-06,1.9339832e+07,0.04013563,0.14605187,0.16059619,300.55988,298.47855
Egypt,1993,7,299.78967,289.82864,4.255313,3.5487687e-06,1.8890332e+07,0.039625585,0.14622729,0.16191891,301.89523,300.34085
Egypt,1993,8,300.12656,291.40918,3.475695,7.372636e-06,1.7383818e+07,0.03932062,0.14941084,0.15604298,302.76324,301.5657
Egypt,1993,9,298.68484,289.4345,3.4453433,6.501491e-06,1.5007634e+07,0.038187332,0.14897832,0.15533987,301.39795,301.2886
Egypt,1993,10,296.96906,289.00958,3.5003548,6.6372064e-05,1.1997452e+07,0.040760413,0.14863661,0.15563352,298.6861,299.18085
Egypt,1993,11,291.7493,284.84048,3.174307,5.2424577e-05,8.940706e+06,0.042856053,0.14676589,0.15686056,293.79068,295.69778
Egypt,1993,12,288.44592,283.65817,3.0524118,0.00040336757,7.189649e+06,0.07005123,0.14757413,0.15714468,289.6324,291.76428
Egypt,1994,1,286.88193,281.1244,4.283299,0.00027952745,8.061135e+06,0.064322405,0.14754814,0.15570828,287.93646,289.6164
Egypt,1994,2,286.84216,277.71722,4.4535685,7.775197e-05,1.1054449e+07,0.048882447,0.14643446,0.15450004,287.6611,288.64413
Egypt,1994,3,288.2093,280.59607,3.9876323,0.00028171905,1.3082854e+07,0.05511793,0.14553367,0.15454194,289.56378,289.53616
Egypt,1994,4,294.04205,280.59625,4.226299,2.9252125e-05,1.6677669e+07,0.043341026,0.14285901,0.1556552,294.8197,293.2535
Egypt,1994,5,295.9989,284.63522,4.006626,3.0004061e-05,1.839558e+07,0.041489534,0.14407112,0.15550822,297.79684,296.0782
Egypt,1994,6,297.8881,287.73254,4.3149233,2.035728e-06,1.9293316e+07,0.040802002,0.143938,0.15609026,300.3497,298.85736
Egypt,1994,7,300.06195,289.99597,3.7294164,2.9985722e-06,1.87594e+07,0.041080453,0.14190307,0.15659544,302.67963,301.0185
Egypt,1994,8,300.26178,291.27136,3.6353624,5.9329545e-06,1.7407052e+07,0.039789055,0.14221518,0.15809758,302.99103,301.95145
Egypt,1994,9,299.41925,291.9218,3.2369847,3.2406588e-05,1.459864e+07,0.03816154,0.14446889,0.1585997,302.2787,301.92023
Egypt,1994,10,297.38657,289.64618,3.1181986,0.0002508255,1.1402993e+07,0.045402747,0.14493237,0.15561731,299.66483,300.3376
Egypt,1994,11,290.3687,284.56775,4.303655,0.0010220087,8.033002e+06,0.09224394,0.1515353,0.15206137,292.3023,295.07828
Egypt,1994,12,285.85736,280.28412,3.7373412,0.00024104118,7.566863e+06,0.06935137,0.15471594,0.15060371,287.1685,289.77
Egypt,1995,1,285.18585,278.15875,3.4761696,5.9833892e-05,8.711995e+06,0.050161142,0.15022823,0.15033719,286.19678,287.9008
Egypt,1995,2,286.92188,280.70786,3.8815982,0.0004012218,1.06651e+07,0.065648064,0.14882253,0.15083101,287.56897,288.1509
Egypt,1995,3,289.58176,280.47635,3.6599126,7.2864386e-05,1.3686001e+07,0.04573603,0.1456015,0.15265468,290.70312,290.3743
Egypt,1995,4,290.9705,281.2734,4.3824883,9.332253e-05,1.6122636e+07,0.047899134,0.14400873,0.15511745,292.49765,291.57892
Egypt,1995,5,294.6946,284.3289,3.768168,1.6047405e-05,1.860997e+07,0.04205294,0.141753,0.1574364,296.6287,294.94412
Egypt,1995,6,300.74323,288.0203,3.9433007,2.861023e-06,1.9274626e+07,0.039226703,0.13914153,0.15869659,302.0803,299.54907
Egypt,1995,7,300.70685,291.2133,4.113666,6.3456023e-06,1.8513292e+07,0.038458947,0.14006163,0.15913874,303.27765,301.65347
Egypt,1995,8,300.5074,292.0714,3.911776,4.6033124e-06,1.727518e+07,0.039066263,0.1462114,0.1612385,303.2568,302.2253
Egypt,1995,9,299.36377,290.84915,3.700222,4.2640245e-06,1.4876626e+07,0.03785557,0.14593804,0.15654062,302.0127,301.78494
Egypt,1995,10,294.98434,287.50153,3.5946715,8.9966336e-05,1.1498818e+07,0.03855684,0.14725608,0.1535177,297.87985,299.1497
Egypt,1995,11,289.6513,281.40796,3.903793,0.00012601339,9.072802e+06,0.04525178,0.14326864,0.15170474,291.8164,294.40973
Egypt,1995,12,286.60007,280.71576,3.0842776,0.00011257025,7.8080515e+06,0.048981663,0.14188558,0.151863,288.0094,290.32074
Egypt,1996,1,285.77344,279.3111,3.9342065,0.00045072116,8.3600395e+06,0.067098096,0.14271475,0.15162954,286.41507,288.12152
Egypt,1996,2,287.4079,278.65488,4.2531652,0.00011842068,1.043053e+07,0.045694843,0.14082572,0.15089032,288.22125,288.73572
Egypt,1996,3,289.0416,279.77005,4.3209677,0.0002888716,1.3152228e+07,0.053200684,0.14004569,0.15165593,289.99542,289.75272
Egypt,1996,4,291.3587,281.18552,4.4061327,0.00022747883,1.5883995e+07,0.04762431,0.14001253,0.15110804,292.53275,291.71463
Egypt,1996,5,296.6235,285.24548,4.0702386,5.364418e-06,1.835282e+07,0.041982777,0.13966626,0.15369533,298.20422,295.9985
Egypt,1996,6,298.1384,288.37357,4.151276,3.6588083e-06,1.927643e+07,0.040200014,0.13889977,0.15413062,300.32352,298.5738
Egypt,1996,7,299.77393,290.54434,4.4827085,6.602361e-06,1.8735902e+07,0.038961295,0.14325915,0.15515822,302.04684,300.55096
Egypt,1996,8,300.2689,291.85245,4.003068,4.548293e-06,1.7275032e+07,0.040339984,0.14646819,0.15782635,302.8646,301.75143
Egypt,1996,9,299.83655,289.77484,3.6917267,1.0334528e-05,1.4849511e+07,0.035983212,0.14509821,0.15466747,302.11035,301.72006
Egypt,1996,10,294.7514,286.60178,3.5485253,0.00012582082,1.1533905e+07,0.03783115,0.14591673,0.15254858,297.48752,298.92874
Egypt,1996,11,291.75818,285.76236,3.4968164,0.00020273832,8.983525e+06,0.05298628,0.14616728,0.15228671,293.17664,294.83002
Egypt,1996,12,287.67255,279.5225,3.495958,6.0255712e-05,8.234523e+06,0.043724317,0.14519168,0.15281641,288.94077,291.27966
Egypt,1997,1,286.6728,280.04343,3.383108,0.00035345554,8.3815335e+06,0.058543094,0.14329815,0.15236397,287.48138,289.11234
Egypt,1997,2,285.82782,277.7464,3.955335,0.00026134343,1.0430799e+07,0.05628709,0.14350672,0.15078448,286.75653,287.8531
Egypt,1997,3,287.73386,279.3208,4.079199,0.00036423022,1.3040516e+07,0.056300834,0.1444103,0.15162483,288.8575,288.96643
Egypt,1997,4,290.90186,279.33636,4.506932,6.76742e-05,1.6214956e+07,0.04442066,0.14515798,0.15361875,292.24805,291.19803
Egypt,1997,5,295.97488,284.399,3.683039,1.859665e-05,1.8679256e+07,0.042308435,0.14312285,0.15835367,297.5099,295.3954
Egypt,1997,6,299.43256,288.28848,4.080529,2.4667154e-06,1.9171836e+07,0.038792316,0.14114395,0.159266,301.23444,299.09882
Egypt,1997,7,300.8627,290.5746,4.3553615,2.1916169e-06,1.8906498e+07,0.038505316,0.14285277,0.15974423,302.99973,301.33542
Egypt,1997,8,299.93665,291.47458,3.781756,2.7601536e-06,1.7120242e+07,0.039131764,0.14628027,0.16257383,302.99695,302.07745
Egypt,1997,9,297.6895,289.72357,3.8222775,3.0847696e-05,1.4778524e+07,0.038271133,0.14851236,0.16228254,300.7382,300.91025
Egypt,1997,10,295.32373,286.60904,3.3296394,0.00021071617,1.1517095e+07,0.045765992,0.14652835,0.15852562,297.42648,298.457
Egypt,1997,11,291.47092,284.7446,3.3109148,7.738517e-05,9.275705e+06,0.043553643,0.1474784,0.15633175,293.31635,295.05206
Egypt,1997,12,287.31723,280.07294,3.54665,0.00025022947,7.8527435e+06,0.058499318,0.1465647,0.15489697,288.60428,291.00735
Egypt,1998,1,286.31198,279.61023,4.0087175,0.0001317171,8.503636e+06,0.05229392,0.14819346,0.15384553,287.19415,288.7554
Egypt,1998,2,287.22205,280.58694,3.6811833,0.00046342151,1.0196313e+07,0.064670116,0.14665519,0.15314029,288.10117,288.84113
Egypt,1998,3,287.8115,278.4151,4.7536583,0.00031998524,1.3098194e+07,0.05448943,0.14609846,0.1512232,288.87842,289.1756
Egypt,1998,4,293.9091,281.54727,4.11227,1.8807557e-05,1.6816248e+07,0.04208302,0.14424296,0.15115756,294.56326,292.7654
Egypt,1998,5,296.3341,285.13416,4.3262224,0.00013626539,1.732843e+07,0.045924522,0.14503182,0.15533717,297.9741,296.21423
Egypt,1998,6,298.68915,288.2581,4.329093,2.842683e-06,1.9318676e+07,0.03981652,0.14508195,0.15713365,300.81027,298.9829
Egypt,1998,7,300.87854,290.5439,3.7695932,1.6872699e-06,1.9045002e+07,0.03866057,0.1463288,0.1577781,303.0449,301.2435
Egypt,1998,8,301.67014,293.21158,3.896118,6.6573803e-06,1.7330356e+07,0.03907424,0.14975265,0.1617472,304.30725,303.123
Egypt,1998,9,299.86942,290.28668,3.5418956,4.7775416e-06,1.4871296e+07,0.03601165,0.14912759,0.16034566,302.51242,302.404
Egypt,1998,10,296.20178,287.77142,3.4720685,1.1535792e-05,1.2140288e+07,0.037475917,0.15153858,0.15922663,298.58026,299.64728
Egypt,1998,11,291.6427,284.12888,3.1830254,0.00014563707,9.342577e+06,0.04787761,0.15193027,0.1580159,293.55814,295.5701
Egypt,1998,12,287.58948,280.34866,4.0006514,0.00019139051,7.512438e+06,0.04573059,0.15553969,0.15741429,289.24832,291.6349
Egypt,1999,1,286.32388,279.4695,3.6045842,0.00011604566,8.801287e+06,0.057577394,0.15913859,0.15588821,287.11456,288.85114
Egypt,1999,2,286.4636,279.24573,3.7443607,0.000496525,1.0593903e+07,0.075553544,0.160204,0.15429243,287.07297,288.17294
Egypt,1999,3,289.532,279.6974,4.1121383,3.5826975e-05,1.4172146e+07,0.042779334,0.15757164,0.15504476,290.3526,289.84494
Egypt,1999,4,292.4727,281.50827,3.9797635,3.536848e-05,1.6754434e+07,0.042560138,0.15208472,0.15490726,293.91302,292.77933
Egypt,1999,5,296.47913,285.80685,3.9617846,2.008218e-06,1.8716412e+07,0.041516524,0.15053245,0.15737726,298.44073,296.62817
Egypt,1999,6,299.19965,289.18976,4.442798,4.9701102e-06,1.9021752e+07,0.03873804,0.1481261,0.15856375,301.22678,299.36578
Egypt,1999,7,300.7021,291.57172,3.9075875,4.071456e-06,1.8624682e+07,0.039218843,0.14840773,0.15911548,303.32104,301.62762
Egypt,1999,8,301.2446,292.15695,3.6483777,3.6312983e-06,1.7231698e+07,0.038338386,0.14789306,0.15988654,304.11948,303.00226
Egypt,1999,9,299.63684,291.55603,3.3265913,2.2099568e-05,1.4793239e+07,0.038130157,0.14835155,0.16112089,302.59616,302.4041
Egypt,1999,10,296.5111,289.3205,3.338804,3.4323104e-05,1.1651813e+07,0.03927637,0.14998928,0.16187637,299.1583,300.10577
Egypt,1999,11,292.10202,283.77795,3.446664,4.882996e-05,9.233447e+06,0.04178175,0.15020153,0.1616617,293.97278,296.04575
Egypt,1999,12,287.71475,280.8867,3.411004,8.7068634e-05,8.1696985e+06,0.048159223,0.15220474,0.1623309,289.21442,291.6531
Egypt,2000,1,284.9071,279.1998,4.084173,0.00058743585,7.750486e+06,0.07982363,0.14860643,0.10830498,286.14523,288.6146
Egypt,2000,2,285.9538,278.8366,3.4586115,0.00019919414,1.0116315e+07,0.05259685,0.14715175,0.10835485,287.04074,288.10483
Egypt,2000,3,287.75485,279.50406,3.8660572,0.00012880564,1.3796439e+07,0.050984904,0.14782304,0.110122636,288.8835,289.00925
Egypt,2000,4,293.69693,282.12552,4.2027593,2.3988578e-05,1.6638452e+07,0.04526888,0.14674003,0.1135987,294.90326,293.2681
Egypt,2000,5,295.78473,285.71478,4.0059843,1.658843e-05,1.8573572e+07,0.044554316,0.14581417,0.11758176,297.8755,296.0353
Egypt,2000,6,298.33368,289.0268,4.2453747,2.5492448e-06,1.9419382e+07,0.040866293,0.14470588,0.11908807,300.76886,299.04123
Egypt,2000,7,300.68518,290.63803,3.933987,2.842683e-06,1.9018026e+07,0.04132704,0.14584264,0.12259887,302.805,300.95715
Egypt,2000,8,300.234,291.9698,4.0802236,1.2030969e-05,1.7222934e+07,0.04092771,0.14852713,0.123429075,302.89938,301.93686
Egypt,2000,9,298.69128,290.53973,3.5258613,6.4611435e-05,1.4714732e+07,0.041242328,0.15135776,0.123599514,301.26993,301.2865
Egypt,2000,10,294.93665,287.40384,3.468885,0.00014695755,1.1362614e+07,0.043748565,0.14867686,0.121918984,297.23557,298.5308
Egypt,2000,11,291.61368,285.0587,3.6470108,0.00016816762,9.389895e+06,0.04574137,0.14798975,0.12121657,293.06418,294.867
Egypt,2000,12,287.7112,281.74567,3.5764174,0.00031623474,7.757585e+06,0.06958967,0.14846875,0.122535974,288.75687,291.1004
Egypt,2001,1,286.62238,279.735,3.3209786,0.0001264352,8.685632e+06,0.04956422,0.1482358,0.122917205,287.44998,289.0651
Egypt,2001,2,286.92426,277.422,4.0833645,8.020951e-05,1.0851104e+07,0.046909336,0.14558356,0.12401458,287.51697,288.41547
Egypt,2001,3,291.38455,282.38376,3.7355084,8.309804e-05,1.4119625e+07,0.048389018,0.14689979,0.12736967,291.85468,290.86575
Egypt,2001,4,293.1174,282.0817,4.25239,3.8128634e-05,1.626353e+07,0.043013506,0.14671417,0.13019761,294.79678,293.8277
Egypt,2001,5,296.41168,285.1424,4.6255445,3.2507458e-05,1.8536514e+07,0.043716066,0.1466398,0.13167883,298.0963,296.3473
Egypt,2001,6,298.0125,288.26093,3.9984996,2.0448979e-06,1.9457706e+07,0.042761404,0.14635442,0.13410483,300.54114,299.0258
Egypt,2001,7,300.58716,291.69772,4.167902,2.7876633e-06,1.8876644e+07,0.042705245,0.14801763,0.13605031,302.77768,301.07224
Egypt,2001,8,301.27136,292.71,3.5370078,8.152081e-06,1.7029654e+07,0.039287694,0.14853217,0.13707165,304.03082,302.7522
Egypt,2001,9,299.68463,290.66522,3.5113688,8.32631e-06,1.4933719e+07,0.035959743,0.14954792,0.13500147,302.38956,302.18884
Egypt,2001,10,295.62695,288.29034,3.1113112,0.00011384487,1.1356763e+07,0.03718587,0.15024132,0.13065186,298.42987,299.6319
Egypt,2001,11,291.30463,283.03766,3.7589874,7.3451265e-05,9.0152e+06,0.03869886,0.1474614,0.12735774,293.07404,295.23962
Egypt,2001,12,286.80054,279.4002,4.121166,0.00033467548,7.8776195e+06,0.059226334,0.14747302,0.12737752,288.05347,290.66385
Egypt,2002,1,284.67804,279.06708,4.039273,0.00047835938,8.165275e+06,0.08090548,0.14899604,0.1277748,285.56573,287.69397
Egypt,2002,2,287.65256,280.8798,4.0018063,0.00028221423,1.1050826e+07,0.067136325,0.149534,0.13065356,287.97458,288.47406
Egypt,2002,3,290.09012,281.40253,4.35258,9.88245e-05,1.349478e+07,0.048284527,0.1489746,0.13441283,290.92426,290.64645
Egypt,2002,4,292.50934,281.91086,4.1696234,6.656464e-05,1.5934823e+07,0.047261715,0.14582163,0.13739195,293.61212,292.54642
Egypt,2002,5,295.76794,285.444,3.7420104,6.7857595e-06,1.8587726e+07,0.04411067,0.14413944,0.14141889,297.65033,295.772
Egypt,2002,6,298.49258,289.1884,3.8677785,6.4189617e-06,1.9213934e+07,0.042803053,0.14354306,0.14332667,300.715,298.8342
Egypt,2002,7,302.1774,291.95007,3.965829,2.6226044e-06,1.872099e+07,0.041352887,0.14412037,0.1453417,303.88556,301.73587
Egypt,2002,8,301.2496,292.3609,3.8242683,3.5671087e-06,1.7219346e+07,0.03811977,0.14422101,0.14612174,303.93835,302.9762
Egypt,2002,9,300.283,290.32986,3.690456,1.690938e-05,1.4771327e+07,0.036435124,0.14471236,0.1427212,302.54953,302.22693
Egypt,2002,10,296.02258,288.65674,3.4633012,0.00012740723,1.1281696e+07,0.040636603,0.1458746,0.14142898,298.49265,299.67322
Egypt,2002,11,291.91852,283.87885,3.4036672,3.4515673e-05,9.374796e+06,0.04162865,0.14342104,0.14130677,293.48566,295.55368
Egypt,2002,12,287.8399,280.44293,3.8840368,0.0002075342,7.70848e+06,0.049511977,0.13823472,0.1403577,289.13507,291.61066
Egypt,2003,1,287.5282,279.24887,3.8516054,9.2488066e-05,8.825866e+06,0.04986312,0.13816397,0.14011058,288.09833,289.7125
Egypt,2003,2,286.0102,276.35532,5.3591685,0.00026399357,1.0531663e+07,0.049878076,0.13897577,0.1407215,287.1659,288.58978
Egypt,2003,3,287.45483,279.1363,4.4220576,0.00038409233,1.2845654e+07,0.058093272,0.14135225,0.14185843,288.56946,288.9198
Egypt,2003,4,292.61017,281.6158,4.594352,5.6147575e-05,1.6169649e+07,0.04471738,0.14155394,0.14380631,293.56226,292.17133
Egypt,2003,5,296.9741,285.8699,4.117275,7.390976e-06,1.860933e+07,0.04193072,0.14171542,0.14717825,298.18625,295.9085
Egypt,2003,6,299.39545,289.38058,3.7578104,3.2369908e-06,1.9133548e+07,0.04131572,0.14222217,0.14748216,301.55383,299.49655
Egypt,2003,7,300.77435,291.49643,4.0888047,1.5955704e-06,1.8894574e+07,0.04045897,0.14242119,0.14914156,303.05634,301.49054
Egypt,2003,8,300.94324,292.02542,3.6073263,6.171373e-06,1.7362564e+07,0.03985337,0.1444597,0.1497139,303.41452,302.3333
Egypt,2003,9,298.9058,289.96396,3.8030431,6.0888437e-06,1.4982719e+07,0.03768651,0.14347532,0.14655599,301.5764,301.6802
Egypt,2003,10,296.45584,288.0803,3.3937392,7.024178e-06,1.190272e+07,0.039207224,0.145342,0.14434804,298.3944,299.15985
Egypt,2003,11,291.94574,285.399,3.2781153,5.001288e-05,9.121022e+06,0.042949717,0.14353791,0.14656118,294.00922,296.00632
Egypt,2003,12,287.23367,279.74313,4.293008,0.00016945142,8.0392765e+06,0.052729722,0.14075404,0.14673656,288.73856,291.41052
Egypt,2004,1,285.85092,277.75208,5.1649103,0.00039928235,8.637263e+06,0.063297674,0.14056554,0.14515302,286.53503,288.36652
Egypt,2004,2,287.25464,278.64008,4.2477,0.00021951016,1.0640492e+07,0.058087476,0.14330836,0.14467148,287.56287,288.15936
Egypt,2004,3,290.00357,280.86224,4.075031,7.72843e-05,1.371954e+07,0.047126554,0.14493594,0.1480529,290.9909,290.63144
Egypt,2004,4,292.33347,281.63254,4.139301,7.032431e-05,1.6340128e+07,0.04394631,0.14602259,0.15139338,293.9575,292.94272
Egypt,2004,5,295.994,284.0129,4.321189,4.3474713e-05,1.760911e+07,0.045332987,0.14451544,0.1536465,297.5877,295.9675
Egypt,2004,6,298.34503,288.3678,3.8408499,2.5675847e-06,1.923983e+07,0.04286476,0.14234534,0.15418789,300.48737,298.59338
Egypt,2004,7,300.868,290.96637,3.8314276,2.0999175e-06,1.8899488e+07,0.040206246,0.1423513,0.15410696,303.02234,301.22595
Egypt,2004,8,300.30862,291.79575,3.730955,5.2452087e-06,1.724092e+07,0.03987004,0.14407973,0.15298861,303.12097,302.21417
Egypt,2004,9,298.45694,290.01562,3.6860223,7.702754e-06,1.4857876e+07,0.03939977,0.14683595,0.1516916,300.9575,300.96124
Egypt,2004,10,296.18674,288.37976,3.2560232,1.3342271e-05,1.1937194e+07,0.038203344,0.1468321,0.1482333,298.25516,299.0655
Egypt,2004,11,292.40942,284.25107,3.7831285,0.00011516534,8.981349e+06,0.043530107,0.14339326,0.14858212,294.37656,296.39322
Egypt,2004,12,287.41287,280.5565,3.5656471,0.00014633399,7.7998595e+06,0.04513733,0.14022838,0.1475607,288.7504,291.1756
Egypt,2005,1,286.64578,278.40073,4.508187,0.00026292985,8.547909e+06,0.05743512,0.14110246,0.1480677,287.19046,288.76373
Egypt,2005,2,286.76144,277.35815,4.1464305,0.00029056804,1.0672935e+07,0.053434446,0.1393781,0.1474391,287.5217,288.44534
Egypt,2005,3,289.72394,279.8956,3.8723657,0.00016773664,1.4009313e+07,0.050060682,0.1389527,0.14672214,290.71576,290.45972
Egypt,2005,4,292.45602,281.6383,4.3473854,5.5744098e-05,1.6344537e+07,0.04578913,0.14343919,0.151977,293.74344,292.63596
Egypt,2005,5,295.70905,284.4922,3.8173332,4.199835e-06,1.8698626e+07,0.04191919,0.14028229,0.15322798,297.5701,295.8265
Egypt,2005,6,298.3874,288.664,3.864025,3.7871873e-06,1.9008754e+07,0.04126615,0.13934635,0.15193935,300.8262,298.99768
Egypt,2005,7,300.5676,291.37332,3.7011786,3.695488e-06,1.872413e+07,0.040861845,0.14038804,0.15302399,302.93585,301.15936
Egypt,2005,8,300.88107,292.8097,3.8056552,5.373588e-06,1.7152536e+07,0.0407486,0.14242584,0.15414739,303.541,302.51224
Egypt,2005,9,299.37085,290.42685,3.7994902,4.3007044e-06,1.4917952e+07,0.038992073,0.14616007,0.15339692,301.68042,301.52014
Egypt,2005,10,295.28983,287.5299,3.7008162,2.2237118e-05,1.16381e+07,0.038537316,0.14705513,0.15203024,297.86993,299.16925
Egypt,2005,11,290.64874,282.68396,3.3296201,3.871551e-05,8.963052e+06,0.042877827,0.14596142,0.15259184,292.20364,294.31494
Egypt,2005,12,287.74475,281.2262,3.4429536,0.00015554062,7.839215e+06,0.05047113,0.14439818,0.15257692,289.16193,291.53113
Egypt,2006,1,285.79602,279.26367,3.3585892,0.00022255458,8.547513e+06,0.054425124,0.1430734,0.15063147,286.91205,288.61105
Egypt,2006,2,287.32697,278.7673,3.9180562,0.00028213172,1.0735193e+07,0.055228114,0.14212541,0.14990425,287.76703,288.3596
Egypt,2006,3,289.90466,279.31516,4.1344686,0.00014009842,1.4021991e+07,0.04753715,0.1418788,0.15216586,290.76785,290.39212
Egypt,2006,4,293.04022,282.28555,4.4982357,9.759573e-05,1.6291746e+07,0.047725894,0.14149201,0.15397462,293.92908,292.7296
Egypt,2006,5,295.3013,285.41156,3.8041193,3.70099e-05,1.8631468e+07,0.044119693,0.14340568,0.15731366,297.31326,295.6574
Egypt,2006,6,298.92242,288.96564,4.3159404,6.418962e-07,1.9293162e+07,0.041288078,0.14134139,0.1563824,300.76877,298.8944
Egypt,2006,7,300.209,291.03857,3.9555523,9.059906e-06,1.8618766e+07,0.040553655,0.14204806,0.15641318,302.66522,301.13812
Egypt,2006,8,301.32687,292.40002,3.4812746,5.9329545e-06,1.735206e+07,0.04087753,0.14429745,0.15751097,303.68576,302.3769
Egypt,2006,9,299.46857,290.57098,3.5505843,1.4396815e-05,1.48579e+07,0.037992235,0.14519683,0.15529326,302.02008,301.86996
Egypt,2006,10,295.87912,287.04477,3.3997457,8.889345e-05,1.1525083e+07,0.03911762,0.14289336,0.15420581,298.2869,299.44507
Egypt,2006,11,290.1933,282.72443,3.3241146,0.00010947998,8.718375e+06,0.045923047,0.14034353,0.15144579,292.17453,294.5384
Egypt,2006,12,287.0993,280.71237,3.5153708,0.00021968439,7.6276675e+06,0.050235156,0.13911118,0.15142581,288.61032,291.03705
Egypt,2007,1,285.9817,279.56674,3.6417325,0.0002113764,8.3562485e+06,0.0598344,0.13739981,0.15142286,286.65265,288.36523
Egypt,2007,2,287.44366,280.01535,4.4016685,0.0003930101,1.0208332e+07,0.061751608,0.13949065,0.1522958,287.7221,288.3482
Egypt,2007,3,289.74475,279.56357,4.254077,0.000127719,1.3586906e+07,0.04634163,0.13946985,0.15310651,290.5073,290.22992
Egypt,2007,4,291.9167,282.27103,4.6202374,0.00011247855,1.6291562e+07,0.049130425,0.14074792,0.15683834,293.29474,292.37756
Egypt,2007,5,296.66858,286.0099,4.253197,0.00016886454,1.7831286e+07,0.047563095,0.14176574,0.16097663,297.8753,295.8582
Egypt,2007,6,299.49387,288.94733,4.2515306,1.9073486e-06,1.931594e+07,0.04208634,0.14132354,0.16096121,301.06668,299.0094
Egypt,2007,7,300.9684,291.25943,3.7175689,3.704658e-06,1.8897234e+07,0.040326916,0.14105853,0.16072553,303.14423,301.42355
Egypt,2007,8,300.9633,292.5479,3.5455694,4.548293e-06,1.7298666e+07,0.038953535,0.14345032,0.16012947,303.58276,302.53656
Egypt,2007,9,298.72177,290.33078,3.7943532,1.9027637e-05,1.4632654e+07,0.035371277,0.14566013,0.15938738,301.3963,301.58884
Egypt,2007,10,296.503,288.56665,3.3034718,1.7386217e-05,1.2130732e+07,0.03811209,0.14691518,0.15680324,298.54327,299.32135
Egypt,2007,11,291.91098,283.00876,3.4299724,5.8366702e-05,9.240692e+06,0.038865168,0.14227144,0.15485246,293.66217,295.78946
Egypt,2007,12,287.48175,279.8756,3.7754686,8.753171e-05,8.077083e+06,0.041103218,0.13718022,0.15197085,288.8863,291.24915
Egypt,2008,1,285.22858,278.85898,3.7803357,0.00064538076,8.015222e+06,0.08466497,0.13993861,0.15382709,286.25696,288.46796
Egypt,2008,2,286.13168,279.33426,4.0206757,0.00031140217,1.0394944e+07,0.060749914,0.13904032,0.15307452,286.74045,287.6857
